time,tau_j1,tau_j2,tau_j3,tau_j4,tau_j5,tau_j6,tau_j7
1.389999411962071330e+00,-5.355672615316182661e-01,-1.105962022691003099e+01,1.640296752477063691e-01,1.452444794155918117e+01,-3.107814812088627310e-01,-3.124929625239308839e-01,2.158800326729083952e-01
1.399999407731582712e+00,-5.975424766723200776e-01,-1.097155166222876410e+01,8.753583919087669363e-02,1.513335438979167336e+01,-3.148326174936504906e-01,-2.073237457718312138e-01,2.167663310029326884e-01
1.409999403501093873e+00,-6.528491574564165845e-01,-1.089375030921121912e+01,2.250595236620879513e-02,1.590783980198390957e+01,-3.203891309760384942e-01,-9.228505964306291109e-02,2.182516820353660458e-01
1.419999399270605256e+00,-7.010360597382148118e-01,-1.081634294203344560e+01,-3.083212242395563796e-02,1.686242176331815656e+01,-3.284770414630051039e-01,3.747444165148505757e-02,2.202129615216738556e-01
1.429999395040116639e+00,-7.407793610020827479e-01,-1.071864476906285901e+01,-7.252117083517048424e-02,1.800050851527333506e+01,-3.401741656409135173e-01,1.873470655005798902e-01,2.223366630322179127e-01
1.439999390809627799e+00,-7.696517818754335938e-01,-1.055691313239353590e+01,-1.032420022084241107e-01,1.929031327808383622e+01,-3.565713531992432128e-01,3.608881155944765329e-01,2.239479672898428420e-01
1.449999386579139182e+00,-7.839156170951628866e-01,-1.024985347448732220e+01,-1.248105437731255041e-01,2.062251967224815274e+01,-3.785682491822731643e-01,5.546848879851613567e-01,2.237888874120462224e-01
1.459999382348650565e+00,-7.785730059794365721e-01,-9.670828986071596134e+00,-1.404040553740334984e-01,2.175210399008848938e+01,-4.062944593666076298e-01,7.495621377737431423e-01,2.198589015812749403e-01
1.469999378118161726e+00,-7.482227107150222212e-01,-8.671065241570968141e+00,-1.534161104349277827e-01,2.226307351092036058e+01,-4.378770251859570584e-01,9.009553336262834389e-01,2.096803489639358642e-01
1.479999373887673109e+00,-6.895604061400990581e-01,-7.168636960570964334e+00,-1.639974970291028233e-01,2.166834159857335962e+01,-4.676469309417547460e-01,9.418586525358196848e-01,1.916069979262124967e-01
1.489999369657184491e+00,-6.056584989499341765e-01,-5.286806468379100288e+00,-1.665717706864704162e-01,1.976090532150013956e+01,-4.853811525155278250e-01,8.199708778164204181e-01,1.671601406169875292e-01
1.499999365426695652e+00,-5.090202024796622871e-01,-3.382235668866682587e+00,-1.571909483178423328e-01,1.700214250154196449e+01,-4.797613150143991145e-01,5.575987776054186496e-01,1.419501480942340910e-01
1.509999361196207035e+00,-4.175035212057111034e-01,-1.815739703821170670e+00,-1.470875429268171664e-01,1.432783649644469470e+01,-4.458125225007146808e-01,2.548013456573141600e-01,1.221393328483232343e-01
1.519999356965718418e+00,-3.437870673357205087e-01,-6.979964992781639843e-01,-1.581774540609662827e-01,1.240095541702379478e+01,-3.885005251707838725e-01,5.707752601317284125e-03,1.097184574997031731e-01
1.529999352735229579e+00,-2.898795751118543040e-01,7.486015239105431318e-02,-2.033384609632487849e-01,1.128372896597149300e+01,-3.178878395433011872e-01,-1.607923082459724040e-01,1.027610547560325188e-01
1.539999348504740961e+00,-2.512617701584954344e-01,6.431169768771093365e-01,-2.810035859712018413e-01,1.073706589011899126e+01,-2.426927638332671000e-01,-2.598889676268488769e-01,9.867437444409250802e-02
1.549999344274252344e+00,-2.226203407622719954e-01,1.099382250253729376e+00,-3.834479660878669094e-01,1.052557185094790171e+01,-1.681548805151626969e-01,-3.142573391412582517e-01,9.579773220457023231e-02
1.559999340043763505e+00,-2.001357461713733632e-01,1.491271726078983617e+00,-5.032727427747822890e-01,1.049938853300889541e+01,-9.683360528247017540e-02,-3.402015964908999823e-01,9.332319511288825198e-02
1.569999335813274888e+00,-1.814928498127155732e-01,1.841267270030183312e+00,-6.350613772823781034e-01,1.057516410557224518e+01,-2.979878228219018377e-02,-3.474642653329286235e-01,9.090594180608713160e-02
1.579999331582786049e+00,-1.653627849901735114e-01,2.159827112052324694e+00,-7.750357999170247592e-01,1.070741742504790750e+01,3.260003664721074224e-02,-3.416894410339458288e-01,8.841651395516854361e-02
1.589999327352297431e+00,-1.509818143037194305e-01,2.451811807339880911e+00,-9.204466596459001115e-01,1.087053422264706448e+01,9.033592725217043373e-02,-3.262666883923405203e-01,8.582144235027114321e-02
1.599999323121808814e+00,-1.378969869229391965e-01,2.719417821817929237e+00,-1.069143020856155868e+00,1.104936850818733696e+01,1.435146961468399818e-01,-3.033672479819578549e-01,8.312947022919670026e-02
1.609999318891319975e+00,-1.258260795070245686e-01,2.963539107846291376e+00,-1.219328567948036568e+00,1.123454278415739260e+01,1.922874453513334359e-01,-2.744855727460709938e-01,8.036732003218748088e-02
1.619999314660831358e+00,-1.145823493392029296e-01,3.184434576022485253e+00,-1.369437895665502447e+00,1.142007061643283805e+01,2.368121758188855563e-01,-2.407216264421770946e-01,7.756855960477632150e-02
1.629999310430342740e+00,-1.040339445565089393e-01,3.382077481465689317e+00,-1.518079800193822271e+00,1.160211001902280259e+01,2.772389011686713367e-01,-2.029318519906488649e-01,7.476840898842396221e-02
1.639999306199853901e+00,-9.408162528096566946e-02,3.556348963175195443e+00,-1.664015247107635043e+00,1.177827774217051093e+01,3.137060494927020882e-01,-1.618128730047792563e-01,7.200133417660481427e-02
1.649999301969365284e+00,-8.464624037347640018e-02,3.707148609441596410e+00,-1.806151870971707041e+00,1.194725086811007131e+01,3.463421383173723722e-01,-1.179497122333623416e-01,6.929999322564865671e-02
1.659999297738876667e+00,-7.566149579062027286e-02,3.834456721322049066e+00,-1.943545069594059926e+00,1.210852102766997795e+01,3.752696501172493315e-01,-7.184462257946430674e-02,6.669485780583486734e-02
1.669999293508387828e+00,-6.706965904178249782e-02,3.938365930791039471e+00,-2.075400283910002752e+00,1.226223260800815140e+01,4.006094797470409752e-01,-2.393497332031832570e-02,6.421417991270378378e-02
1.679999289277899210e+00,-5.881893478242622431e-02,4.019091863055480829e+00,-2.201073541815532941e+00,1.240906862487194928e+01,4.224850673748558050e-01,2.539518640863389076e-02,6.188413805340368945e-02
1.689999285047410593e+00,-5.086181859424426799e-02,4.076968596341760787e+00,-2.320068736043081614e+00,1.255016427380001431e+01,4.410257340285008709e-01,7.580723670451222640e-02,5.972907779481383128e-02
1.699999280816921754e+00,-4.315404187900587912e-02,4.112432618129089335e+00,-2.432030910440429849e+00,1.268703674110918733e+01,4.563689711932304993e-01,1.270021777731951129e-01,5.777180169624340084e-02
1.709999276586433137e+00,-3.565388801172203470e-02,4.125997844072066378e+00,-2.536735312645478135e+00,1.282152450346421091e+01,4.686615824494614335e-01,1.787159077017237974e-01,5.603388356300582906e-02
1.719999272355944520e+00,-2.832175354662781752e-02,4.118223606778186330e+00,-2.634072273992867697e+00,1.295573194383448090e+01,4.780596741989147636e-01,2.307149453189668020e-01,5.453599140730518852e-02
1.729999268125455680e+00,-2.111988211556344378e-02,4.089677119369210523e+00,-2.724028173778676898e+00,1.309197659799498403e+01,4.847275646150436268e-01,2.827921780653155359e-01,5.329820738461205076e-02
1.739999263894967063e+00,-1.401223054755828569e-02,4.040891666352168343e+00,-2.806662875527357937e+00,1.323273720569119583e+01,4.888357358304404321e-01,3.347623631983337456e-01,5.234033382338534879e-02
1.749999259664478224e+00,-6.964446275463312755e-03,3.972321619864473519e+00,-2.882084111710100593e+00,1.338060123796440415e+01,4.905579998492170524e-01,3.864572170100767923e-01,5.168217364407005215e-02
1.759999255433989607e+00,5.605246870564878765e-05,3.884295300035883081e+00,-2.950419356375764579e+00,1.353821085829059712e+01,4.900680869267994288e-01,4.377200085764421655e-01,5.134377173113160303e-02
1.769999251203500990e+00,7.079893939937600272e-03,3.776966686999632117e+00,-3.011785774440170371e+00,1.370820644383591969e+01,4.875358978336481464e-01,4.883996422769881218e-01,5.134560164484458511e-02
1.779999246973012150e+00,1.413546232145374004e-02,3.650267050115080902e+00,-3.066258882015338028e+00,1.389316690804277066e+01,4.831236890657947258e-01,5.383442734124591622e-01,5.170867976914622632e-02
1.789999242742523533e+00,2.124849022149320060e-02,3.503857691515024797e+00,-3.113840602794047729e+00,1.409554617513661512e+01,4.769824822721207003e-01,5.873945579369714842e-01,5.245458688329660002e-02
1.799999238512034916e+00,2.844152284608887638e-02,3.337085209553571907e+00,-3.154427468016566039e+00,1.431760530043535518e+01,4.692490045253090436e-01,6.353766932675085632e-01,5.360537553654282084e-02
1.809999234281546077e+00,3.573324167105778465e-02,3.148940972080961576e+00,-3.187779786368193591e+00,1.456133994154717648e+01,4.600434720965018709e-01,6.820954635796628862e-01,5.518334087151231110e-02
1.819999230051057459e+00,4.313763634653589030e-02,2.938026840578858767e+00,-3.213492706158101786e+00,1.482840319298551890e+01,4.494685235472668516e-01,7.273275595957400252e-01,5.721063313084519264e-02
1.829999225820568842e+00,5.066301658824531873e-02,2.702529583449480022e+00,-3.230970201711409917e+00,1.512002422194071549e+01,4.376095837189928339e-01,7.708154973498014817e-01,5.970869250618793256e-02
1.839999221590080003e+00,5.831086147653188889e-02,2.440206824745666303e+00,-3.239403130073514880e+00,1.543692369699630262e+01,4.245368934484282653e-01,8.122625082062109314e-01,6.269749179235581393e-02
1.849999217359591386e+00,6.607451250456886083e-02,2.148387740783789912e+00,-3.237752608219148343e+00,1.577922768101193007e+01,4.103093654243165633e-01,8.513288064495625473e-01,6.619458000270637965e-02
1.859999213129102769e+00,7.393772948576590731e-02,1.823991970755670433e+00,-3.224740035055323695e+00,1.614638244114661703e+01,3.949803202868777396e-01,8.876296516587625085e-01,7.021393105714698879e-02
1.869999208898613929e+00,8.187314550543900449e-02,1.463570261636332415e+00,-3.198845102870743862e+00,1.653707346572890913e+01,3.786050167725293902e-01,9.207355998900489391e-01,7.476461597254871472e-02
1.879999204668125312e+00,8.984067863384385955e-02,1.063370124394251492e+00,-3.158313084601843901e+00,1.694915279476005665e+01,3.612497169929300700e-01,9.501752695395851989e-01,7.984933433727570140e-02
1.889999200437636695e+00,9.778598373182872949e-02,6.194291390335080472e-01,-3.101172524039570444e+00,1.737957946664886322e+01,3.430018296556892055e-01,9.754408262992512180e-01,8.546286032206329430e-02
1.899999196207147856e+00,1.056390562229296837e-01,1.276974266230266608e-01,-3.025264180758783006e+00,1.782437833520920023e+01,3.239804637389698261e-01,9.959962142202869462e-01,9.159047846108062108e-02
1.909999191976659239e+00,1.133131289879818343e-01,-4.158108404251051327e-01,-2.928281687015861223e+00,1.827862258597848921e+01,3.043465238922409277e-01,1.011287932975204029e+00,9.820650261688149141e-02
1.919999187746170399e+00,1.207040301361003015e-01,-1.014839179939920344e+00,-2.807823873190093078e+00,1.873644485856340580e+01,2.843113148282663261e-01,1.020757903026450641e+00,1.052729850516014032e-01
1.929999183515681782e+00,1.276901886032929534e-01,-1.672688661452096825e+00,-2.661458143170447599e+00,1.919108087872790591e+01,2.641425282614387471e-01,1.023857701054824654e+00,1.127387282787984529e-01
1.939999179285193165e+00,1.341334805210325498e-01,-2.392003549554742925e+00,-2.486793681176344695e+00,1.963494790427964176e+01,2.441664960241963778e-01,1.020063228392427579e+00,1.205387076050917911e-01
1.949999175054704326e+00,1.398810957637510455e-01,-3.174553095623895427e+00,-2.281562710621847234e+00,2.005975816966881808e+01,2.247657341430742139e-01,1.008888740578342214e+00,1.285939952263100428e-01
1.959999170824215708e+00,1.447685652323978944e-01,-4.021022068457377863e+00,-2.043707573395182830e+00,2.045666506008782548e+01,2.063710880238066592e-01,9.898991573044297887e-01,1.368122473256715710e-01
1.969999166593727091e+00,1.486240214695717654e-01,-4.930823930757380680e+00,-1.771471117868334888e+00,2.081643724150371000e+01,1.894482100176191341e-01,9.627197146229227176e-01,1.450887758777056336e-01
1.979999162363238252e+00,1.512736680806998080e-01,-5.901950588271791531e+00,-1.463487819459673211e+00,2.112965376974002396e+01,1.744786229295428592e-01,9.270423161923672106e-01,1.533081810417601110e-01
1.989999158132749635e+00,1.525483124578936867e-01,-6.930871102774431414e+00,-1.118873218259861746e+00,2.138691165674308081e+01,1.619361867060293281e-01,8.826283580172112897e-01,1.613464741022458127e-01
1.999999153902261018e+00,1.522906830349746166e-01,-8.012488625546826171e+00,-7.373096107414429667e-01,2.157903677192484082e+01,1.522603135349054893e-01,8.293082832572344909e-01,1.690735815404585396e-01
2.009999149671772400e+00,1.503631241722306056e-01,-9.140160301494519857e+00,-3.191263999239888349e-01,2.169728944224424438e+01,1.458276889094254625e-01,7.669785929855346129e-01,1.763560939820071061e-01
2.019999145441283339e+00,1.466551599298154263e-01,-1.030577951271697401e+01,1.346260193368142843e-01,2.173355763555262499e+01,1.429244877851553741e-01,6.955974160028757236e-01,1.830601134000211516e-01
2.029999141210794722e+00,1.410903634823159891e-01,-1.149991427796741661e+01,6.221096072876994842e-01,2.168053292549870648e+01,1.437210920834133820e-01,6.151799644984805582e-01,1.890540590897648032e-01
2.039999136980306105e+00,1.336319778419492177e-01,-1.271199069397109405e+01,1.140639891559393826e+00,2.153186716474667861e+01,1.482511257510867875e-01,5.257952452927219245e-01,1.942113155684104253e-01
2.049999132749817488e+00,1.242868124246311601e-01,-1.393050673706616571e+01,1.686635831187133006e+00,2.128231051748791813e+01,1.563962738234213612e-01,4.275652728692594939e-01,1.984126394344509214e-01
2.059999128519328870e+00,1.131070829024984903e-01,-1.514326010067832762e+01,2.255579574858177949e+00,2.092783386454912886e+01,1.678779184179691741e-01,3.206677904215357588e-01,2.015482821716895467e-01
2.069999124288840253e+00,1.001900503746194632e-01,-1.633757432558716260e+01,2.841988087165833843e+00,2.046574036752510750e+01,1.822561926603211702e-01,2.053432168514548462e-01,2.035198272451797796e-01
2.079999120058351192e+00,8.567552250041186868e-02,-1.750051030079036707e+01,3.439399576040965023e+00,1.989477207322331509e+01,1.989366970951157443e-01,8.190626314639926076e-02,2.042417794195533487e-01
2.089999115827862575e+00,6.974147254507560845e-02,-1.861905503344144464e+01,4.040378803863633905e+00,1.921521784916912168e+01,2.171848879095372720e-01,-4.923756615505114898e-02,2.036429804308546032e-01
2.099999111597373957e+00,5.259818378680450324e-02,-1.968028597664180879e+01,4.636546692892171251e+00,1.842902864311508182e+01,2.361480409823332738e-01,-1.875705624613244749e-01,2.016679572306405710e-01
2.109999107366885340e+00,3.448141639510067524e-02,-2.067151661637068827e+01,5.218641152078514978e+00,1.753994492037954700e+01,2.548846912409563070e-01,-3.324366832528327653e-01,1.982783358797807483e-01
2.119999103136396723e+00,1.564511346493272642e-02,-2.158043684800961870e+01,5.776617748121735119e+00,1.655363884616549797e+01,2.724014810513364360e-01,-4.830112244943813860e-01,1.934544729701302979e-01
2.129999098905908106e+00,-3.645883593214929805e-03,-2.239526927771093767e+01,6.299800618649570083e+00,1.547786986989734537e+01,2.876973367478107280e-01,-6.382673855232661175e-01,1.871974616346816500e-01
2.139999094675419045e+00,-2.312273841811769703e-02,-2.310496925288256520e+01,6.777095587780837427e+00,1.432264626848629874e+01,2.998147231047662009e-01,-7.969417363556431377e-01,1.795316520468620003e-01
2.149999090444930427e+00,-4.251889924912097968e-02,-2.369950127131787809e+01,7.197278194669731732e+00,1.310037642633182209e+01,3.078972858105738508e-01,-9.575019438877290234e-01,1.705077752203304209e-01
2.159999086214441810e+00,-6.157564907222955880e-02,-2.417022620865752103e+01,7.549368274389927080e+00,1.182598204211654824e+01,3.112523696096389791e-01,-1.118121870691698883e+00,1.602066607922037755e-01
2.169999081983953193e+00,-8.004694302877789214e-02,-2.451043079866756003e+01,7.823098383523825916e+00,1.051693170797746468e+01,3.094156119351436640e-01,-1.276671146631678022e+00,1.487433825959333100e-01
2.179999077753464576e+00,-9.770363844830254330e-02,-2.471602072823777263e+01,8.009473973152806181e+00,9.193139395139951375e+00,3.022130514595722239e-01,-1.430728095243579023e+00,1.362714452302244694e-01
2.189999073522975959e+00,-1.143372643111734144e-01,-2.478637911014042317e+01,8.101407132428871449e+00,7.876662201870888502e+00,2.898140965270501468e-01,-1.577625717944778350e+00,1.229863505435978277e-01
2.199999069292486897e+00,-1.297634638377401783e-01,-2.472536128709950276e+01,8.094382280294702525e+00,6.591131357963808668e+00,2.727666369154352899e-01,-1.714539237971478558e+00,1.091275904551047560e-01
