time,x_desired,y_desired,z_desired
4.199998223194748026e-01,3.078516669542323281e-01,-1.947283402099914086e-03,4.860233706868507531e-01
4.299998180889861299e-01,3.078515476677308738e-01,-1.946945162056387246e-03,4.860229189717580334e-01
4.399998138584974017e-01,3.078514235418684519e-01,-1.946603668272739104e-03,4.860224690821930982e-01
4.499998096280087290e-01,3.078512947269441691e-01,-1.946258111551235452e-03,4.860220212561497943e-01
4.599998053975200007e-01,3.078511614335407987e-01,-1.945907776418981600e-03,4.860215756970631129e-01
4.699998011670313280e-01,3.078510239312232111e-01,-1.945552049233743733e-03,4.860211325749135280e-01
4.799997969365425998e-01,3.078508825463471821e-01,-1.945190424490433542e-03,4.860206920276335385e-01
4.899997927060539271e-01,3.078507376590022826e-01,-1.944822509291328425e-03,4.860202541627975381e-01
4.999997884755652544e-01,3.078505896991258761e-01,-1.944448025970849049e-03,4.860198190595723666e-01
5.099997842450765262e-01,3.078504391418380726e-01,-1.944066812893402701e-03,4.860193867709011739e-01
5.199997800145877980e-01,3.078502865020601997e-01,-1.943678823469897421e-03,4.860189573258893447e-01
5.299997757840991808e-01,3.078501323284907887e-01,-1.943284123464585544e-03,4.860185307323580117e-01
5.399997715536104526e-01,3.078499771970238941e-01,-1.942882886688412523e-03,4.860181069795275755e-01
5.499997673231217243e-01,3.078498217037031748e-01,-1.942475389197629134e-03,4.860176860407912081e-01
5.599997630926331071e-01,3.078496664573133201e-01,-1.942062002136678029e-03,4.860172678765367626e-01
5.699997588621443789e-01,3.078495120717164579e-01,-1.941643183381958548e-03,4.860168524369744003e-01
5.799997546316556507e-01,3.078493591580456767e-01,-1.941219468157735556e-03,4.860164396649264695e-01
5.899997504011670335e-01,3.078492083168701265e-01,-1.940791458806973404e-03,4.860160294985372831e-01
5.999997461706783053e-01,3.078490601304477159e-01,-1.940359813908083299e-03,4.860156218738607703e-01
6.099997419401895771e-01,3.078489151551792591e-01,-1.939925236933400096e-03,4.860152167272860368e-01
6.199997377097008489e-01,3.078487739143762059e-01,-1.939488464646611180e-03,4.860148139977633619e-01
6.299997334792122317e-01,3.078486368914485904e-01,-1.939050255434399432e-03,4.860144136287963268e-01
6.399997292487235034e-01,3.078485045236139528e-01,-1.938611377762330338e-03,4.860140155701692111e-01
6.499997250182347752e-01,3.078483771962196580e-01,-1.938172598936674504e-03,4.860136197793837320e-01
6.599997207877461580e-01,3.078482552377615478e-01,-1.937734674342616887e-03,4.860132262227831457e-01
6.699997165572574298e-01,3.078481389156718095e-01,-1.937298337315437793e-03,4.860128348763477213e-01
6.799997123267687016e-01,3.078480284329358496e-01,-1.936864289785053756e-03,4.860124457261507658e-01
6.899997080962799734e-01,3.078479239255864086e-01,-1.936433193816123732e-03,4.860120587684701454e-01
6.999997038657913562e-01,3.078478254611085041e-01,-1.936005664146131511e-03,4.860116740095566934e-01
7.099996996353026280e-01,3.078477330377761834e-01,-1.935582261802833463e-03,4.860112914650661087e-01
7.199996954048138997e-01,3.078476465849260824e-01,-1.935163488860627487e-03,4.860109111591677244e-01
7.299996911743252825e-01,3.078475659641602968e-01,-1.934749784373154900e-03,4.860105331233484649e-01
7.399996869438365543e-01,3.078474909714559171e-01,-1.934341521497219118e-03,4.860101573949366927e-01
7.499996827133478261e-01,3.078474213401453663e-01,-1.933939005801273278e-03,4.860097840153753679e-01
7.599996784828592089e-01,3.078473567447190806e-01,-1.933542474730704950e-03,4.860094130282786029e-01
7.699996742523704807e-01,3.078472968053895809e-01,-1.933152098182271822e-03,4.860090444773101370e-01
7.799996700218817525e-01,3.078472410933453807e-01,-1.932767980121662815e-03,4.860086784039256980e-01
7.899996657913930243e-01,3.078471891366136304e-01,-1.932390161161578850e-03,4.860083148450243806e-01
7.999996615609044071e-01,3.078471404264412903e-01,-1.932018622003192632e-03,4.860079538305556723e-01
8.099996573304156788e-01,3.078470944240988549e-01,-1.931653287631593862e-03,4.860075953811311966e-01
8.199996530999269506e-01,3.078470505680048208e-01,-1.931294032146015516e-03,4.860072395056899697e-01
8.299996488694383334e-01,3.078470082810657038e-01,-1.930940684098392647e-03,4.860068861992660194e-01
8.399996446389496052e-01,3.078469669781240259e-01,-1.930593032209209020e-03,4.860065354409061622e-01
8.499996404084608770e-01,3.078469260734078006e-01,-1.930250831327655044e-03,4.860061871917839560e-01
8.599996361779722598e-01,3.078468849878751579e-01,-1.929913808503825852e-03,4.860058413935526844e-01
8.699996319474835316e-01,3.078468431563516905e-01,-1.929581669043965936e-03,4.860054979669775066e-01
8.799996277169948034e-01,3.078468000343629329e-01,-1.929254102425482413e-03,4.860051568108817999e-01
8.899996234865060751e-01,3.078467551045698802e-01,-1.928930787956451530e-03,4.860048178014391707e-01
8.999996192560174579e-01,3.078467078827238357e-01,-1.928611400074414350e-03,4.860044807918355025e-01
9.099996150255287297e-01,3.078466579230648703e-01,-1.928295613191174712e-03,4.860041456123214143e-01
9.199996107950400015e-01,3.078466048230984464e-01,-1.927983106003791983e-03,4.860038120706676734e-01
9.299996065645513843e-01,3.078465482276946941e-01,-1.927673565206716472e-03,4.860034799530307259e-01
9.399996023340626561e-01,3.078464878324671528e-01,-1.927366688555732198e-03,4.860031490252276209e-01
9.499995981035739279e-01,3.078464233863982824e-01,-1.927062187250721008e-03,4.860028190344142240e-01
9.599995938730851996e-01,3.078463546936918704e-01,-1.926759787620910226e-03,4.860024897111521192e-01
9.699995896425965825e-01,3.078462816148442860e-01,-1.926459232112888529e-03,4.860021607718446046e-01
9.799995854121078542e-01,3.078462040669383004e-01,-1.926160279597920666e-03,4.860018319215146376e-01
9.899995811816191260e-01,3.078461220231748507e-01,-1.925862705030674440e-03,4.860015028568921980e-01
9.999995769511305088e-01,3.078460355116696134e-01,-1.925566298506060665e-03,4.860011732697728237e-01
1.009999572720641670e+00,3.078459446135508593e-01,-1.925270863774229419e-03,4.860008428506037426e-01
1.019999568490153052e+00,3.078458494604054407e-01,-1.924976216285588298e-03,4.860005112922505810e-01
1.029999564259664435e+00,3.078457502311278127e-01,-1.924682180847813546e-03,4.860001782938926373e-01
1.039999560029175596e+00,3.078456471482348134e-01,-1.924388588985010253e-03,4.859998435649932058e-01
1.049999555798686979e+00,3.078455404737150958e-01,-1.924095276095314161e-03,4.859995068292885523e-01
1.059999551568198362e+00,3.078454305044871497e-01,-1.923802078507196251e-03,4.859991678287378103e-01
1.069999547337709522e+00,3.078453175675437969e-01,-1.923508830536479206e-03,4.859988263273765097e-01
1.079999543107220905e+00,3.078452020148632617e-01,-1.923215361645580924e-03,4.859984821150163947e-01
1.089999538876732288e+00,3.078450842181679747e-01,-1.922921493803784500e-03,4.859981350107357989e-01
1.099999534646243449e+00,3.078449645636120446e-01,-1.922627039142462595e-03,4.859977848661067856e-01
1.109999530415754831e+00,3.078448434464767236e-01,-1.922331797992272951e-03,4.859974315681093726e-01
1.119999526185266214e+00,3.078447212659508603e-01,-1.922035557380519667e-03,4.859970750416853225e-01
1.129999521954777375e+00,3.078445984200682273e-01,-1.921738090056340949e-03,4.859967152518904210e-01
1.139999517724288758e+00,3.078444753008700574e-01,-1.921439154099333817e-03,4.859963522056079399e-01
1.149999513493800141e+00,3.078443522898541840e-01,-1.921138493153920880e-03,4.859959859527925308e-01
1.159999509263311301e+00,3.078442297537657968e-01,-1.920835837317446141e-03,4.859956165872193479e-01
1.169999505032822684e+00,3.078441080407777197e-01,-1.920530904694961027e-03,4.859952442467206923e-01
1.179999500802334067e+00,3.078439874770991236e-01,-1.920223403618210017e-03,4.859948691128985199e-01
1.189999496571845228e+00,3.078438683640449258e-01,-1.919913035510761304e-03,4.859944914103082603e-01
1.199999492341356611e+00,3.078437509755879153e-01,-1.919599498365851106e-03,4.859941114051172240e-01
1.209999488110867771e+00,3.078436355564082016e-01,-1.919282490788636964e-03,4.859937294032469213e-01
1.219999483880379154e+00,3.078435223204453730e-01,-1.918961716540463960e-03,4.859933457480159480e-01
1.229999479649890537e+00,3.078434114499505325e-01,-1.918636889509733488e-03,4.859929608173073068e-01
1.239999475419401698e+00,3.078433030950279425e-01,-1.918307739022282995e-03,4.859925750202888084e-01
1.249999471188913081e+00,3.078431973736477367e-01,-1.917974015394068640e-03,4.859921887937231899e-01
1.259999466958424463e+00,3.078430943721042756e-01,-1.917635495620614210e-03,4.859918025979078071e-01
1.269999462727935624e+00,3.078429941458895036e-01,-1.917291989091306041e-03,4.859914169122904193e-01
1.279999458497447007e+00,3.078428967209437817e-01,-1.916943343212337185e-03,4.859910322308103048e-01
1.289999454266958390e+00,3.078428020952430622e-01,-1.916589448820016752e-03,4.859906490570183313e-01
1.299999450036469550e+00,3.078427102406773863e-01,-1.916230245266345097e-03,4.859902678990321023e-01
1.309999445805980933e+00,3.078426211051722983e-01,-1.915865725061213212e-03,4.859898892643841894e-01
1.319999441575492316e+00,3.078425346150038266e-01,-1.915495937960313500e-03,4.859895136548227912e-01
1.329999437345003477e+00,3.078424506772561298e-01,-1.915120994394773962e-03,4.859891415611249377e-01
1.339999433114514860e+00,3.078423691823712893e-01,-1.914741068147552024e-03,4.859887734579812490e-01
1.349999428884026242e+00,3.078422900067414036e-01,-1.914356398192605061e-03,4.859884097990112006e-01
1.359999424653537403e+00,3.078422130152949632e-01,-1.913967289625610529e-03,4.859880510119656827e-01
1.369999420423048786e+00,3.078421380640328220e-01,-1.913574113629337627e-03,4.859876974941708117e-01
1.379999416192559947e+00,3.078420650024709104e-01,-1.913177306432415964e-03,4.859873496082646738e-01
1.389999411962071330e+00,3.078419936759522746e-01,-1.912777367236958345e-03,4.859870076782745185e-01
1.399999407731582712e+00,3.078419239277946917e-01,-1.912374855107969347e-03,4.859866719860777007e-01
1.409999403501093873e+00,3.078418556012451068e-01,-1.911970384835410966e-03,4.859863427682855619e-01
1.419999399270605256e+00,3.078417885412177979e-01,-1.911564621797891749e-03,4.859860202135837248e-01
1.429999395040116639e+00,3.078417225957983949e-01,-1.911158275874865744e-03,4.859857044605575549e-01
1.439999390809627799e+00,3.078416576175014852e-01,-1.910752094471660683e-03,4.859853955960258265e-01
1.449999386579139182e+00,3.078415934642754204e-01,-1.910346854738286058e-03,4.859850936538992472e-01
1.459999382348650565e+00,3.078415300002534383e-01,-1.909943355078497305e-03,4.859847986145756638e-01
1.469999378118161726e+00,3.078414670962553723e-01,-1.909542406059729211e-03,4.859845104048771125e-01
1.479999373887673109e+00,3.078414046300498863e-01,-1.909144820847000603e-03,4.859842288985283254e-01
1.489999369657184491e+00,3.078413424863912229e-01,-1.908751405294489573e-03,4.859839539171703082e-01
1.499999365426695652e+00,3.078412805568493393e-01,-1.908362947836987752e-03,4.859836852318973888e-01
1.509999361196207035e+00,3.078412187394554689e-01,-1.907980209329692128e-03,4.859834225653001938e-01
1.519999356965718418e+00,3.078411569381893642e-01,-1.907603912988648344e-03,4.859831655939924611e-01
1.529999352735229579e+00,3.078410950623355902e-01,-1.907234734585530698e-03,4.859829139515944307e-01
1.539999348504740961e+00,3.078410330257400074e-01,-1.906873293049288513e-03,4.859826672321406749e-01
1.549999344274252344e+00,3.078409707459967559e-01,-1.906520141623491019e-03,4.859824249938775043e-01
1.559999340043763505e+00,3.078409081435987682e-01,-1.906175759722007713e-03,4.859821867634094850e-01
1.569999335813274888e+00,3.078408451410831748e-01,-1.905840545617046126e-03,4.859819520401530979e-01
1.579999331582786049e+00,3.078407816622031334e-01,-1.905514810082663355e-03,4.859817203010515785e-01
1.589999327352297431e+00,3.078407176311553917e-01,-1.905198771103822379e-03,4.859814910055035297e-01
1.599999323121808814e+00,3.078406529718925033e-01,-1.904892549746095261e-03,4.859812636004551822e-01
1.609999318891319975e+00,3.078405876075440140e-01,-1.904596167264438348e-03,4.859810375256055082e-01
1.619999314660831358e+00,3.078405214599697626e-01,-1.904309543511364684e-03,4.859808122186723423e-01
1.629999310430342740e+00,3.078404544494641182e-01,-1.904032496685584318e-03,4.859805871206671624e-01
1.639999306199853901e+00,3.078403864946263613e-01,-1.903764744442100259e-03,4.859803616811259608e-01
1.649999301969365284e+00,3.078403175124089786e-01,-1.903505906364155818e-03,4.859801353632448029e-01
1.659999297738876667e+00,3.078402474183501436e-01,-1.903255507776662045e-03,4.859799076488695579e-01
1.669999293508387828e+00,3.078401761269939363e-01,-1.903012984860134784e-03,4.859796780432899532e-01
1.679999289277899210e+00,3.078401035524962470e-01,-1.902777691004078854e-03,4.859794460797910998e-01
1.689999285047410593e+00,3.078400296094107591e-01,-1.902548904319496239e-03,4.859792113239169709e-01
1.699999280816921754e+00,3.078399542136447398e-01,-1.902325836212089873e-03,4.859789733774038667e-01
1.709999276586433137e+00,3.078398772835708175e-01,-1.902107640901086211e-03,4.859787318817438417e-01
1.719999272355944520e+00,3.078397987412769266e-01,-1.901893425753668418e-03,4.859784865213428451e-01
1.729999268125455680e+00,3.078397185139335468e-01,-1.901682262292070900e-03,4.859782370262406559e-01
1.739999263894967063e+00,3.078396365352539799e-01,-1.901473197719622237e-03,4.859779831743650247e-01
1.749999259664478224e+00,3.078395527470214610e-01,-1.901265266803638717e-03,4.859777247932957622e-01
1.759999255433989607e+00,3.078394671006544070e-01,-1.901057503947187850e-03,4.859774617615196801e-01
1.769999251203500990e+00,3.078393795587797688e-01,-1.900848955278473850e-03,4.859771940091617282e-01
1.779999246973012150e+00,3.078392900967838464e-01,-1.900638690585984732e-03,4.859769215181831137e-01
1.789999242742523533e+00,3.078391987043087585e-01,-1.900425814929606510e-03,4.859766443220416843e-01
1.799999238512034916e+00,3.078391053866637028e-01,-1.900209479762616930e-03,4.859763625048156843e-01
1.809999234281546077e+00,3.078390101661203082e-01,-1.899988893406741406e-03,4.859760761997968803e-01
1.819999230051057459e+00,3.078389130830631593e-01,-1.899763330732171527e-03,4.859757855875649346e-01
1.829999225820568842e+00,3.078388141969675695e-01,-1.899532141906449699e-03,4.859754908935592921e-01
1.839999221590080003e+00,3.078387135871799574e-01,-1.899294760090224641e-03,4.859751923851713951e-01
1.849999217359591386e+00,3.078386113534776203e-01,-1.899050707973836891e-03,4.859748903683837051e-01
1.859999213129102769e+00,3.078385076163890899e-01,-1.898799603066261051e-03,4.859745851839886166e-01
1.869999208898613929e+00,3.078384025172588023e-01,-1.898541161666809831e-03,4.859742772034234548e-01
1.879999204668125312e+00,3.078382962180434834e-01,-1.898275201469897889e-03,4.859739668242635258e-01
1.889999200437636695e+00,3.078381889008325323e-01,-1.898001642773751831e-03,4.859736544654184587e-01
1.899999196207147856e+00,3.078380807670873520e-01,-1.897720508284894518e-03,4.859733405620816349e-01
1.909999191976659239e+00,3.078379720366001271e-01,-1.897431921531205715e-03,4.859730255604849947e-01
1.919999187746170399e+00,3.078378629461758220e-01,-1.897136103917025380e-03,4.859727099125148442e-01
1.929999183515681782e+00,3.078377537480458392e-01,-1.896833370473787611e-03,4.859723940702466716e-01
1.939999179285193165e+00,3.078376447080257150e-01,-1.896524124378756553e-03,4.859720784804583693e-01
1.949999175054704326e+00,3.078375361034328406e-01,-1.896208850332255268e-03,4.859717635791825363e-01
1.959999170824215708e+00,3.078374282207846924e-01,-1.895888106900088695e-03,4.859714497863590887e-01
1.969999166593727091e+00,3.078373213533004416e-01,-1.895562517942385103e-03,4.859711375006491862e-01
1.979999162363238252e+00,3.078372157982328106e-01,-1.895232763262625145e-03,4.859708270944703146e-01
1.989999158132749635e+00,3.078371118540589313e-01,-1.894899568620983434e-03,4.859705189093110889e-01
1.999999153902261018e+00,3.078370098175624570e-01,-1.894563695264152173e-03,4.859702132513818995e-01
2.009999149671772400e+00,3.078369099808395126e-01,-1.894225929129421653e-03,4.859699103876544135e-01
2.019999145441283339e+00,3.078368126282640671e-01,-1.893887069883896327e-03,4.859696105423395029e-01
2.029999141210794722e+00,3.078367180334481423e-01,-1.893547919960311254e-03,4.859693138938483425e-01
2.039999136980306105e+00,3.078366264562335530e-01,-1.893209273748976910e-03,4.859690205722770884e-01
2.049999132749817488e+00,3.078365381397512590e-01,-1.892871907100989338e-03,4.859687306574495547e-01
2.059999128519328870e+00,3.078364533075843013e-01,-1.892536567291096478e-03,4.859684441775457553e-01
2.069999124288840253e+00,3.078363721610697934e-01,-1.892203963579620462e-03,4.859681611083391806e-01
2.079999120058351192e+00,3.078362948767727758e-01,-1.891874758501794779e-03,4.859678813730566871e-01
2.089999115827862575e+00,3.078362216041646837e-01,-1.891549559999959997e-03,4.859676048428694939e-01
2.099999111597373957e+00,3.078361524635355728e-01,-1.891228914499514966e-03,4.859673313380149517e-01
2.109999107366885340e+00,3.078360875441675248e-01,-1.890913301013583993e-03,4.859670606295420914e-01
2.119999103136396723e+00,3.078360269027934359e-01,-1.890603126344309829e-03,4.859667924416657403e-01
2.129999098905908106e+00,3.078359705623625597e-01,-1.890298721430804961e-03,4.859665264547066710e-01
2.139999094675419045e+00,3.078359185111307350e-01,-1.890000338875377599e-03,4.859662623085882482e-01
2.149999090444930427e+00,3.078358707020890650e-01,-1.889708151661010716e-03,4.859659996068518839e-01
2.159999086214441810e+00,3.078358270527424279e-01,-1.889422253054495087e-03,4.859657379211482775e-01
2.169999081983953193e+00,3.078357874452437581e-01,-1.889142657671417447e-03,4.859654767961538169e-01
2.179999077753464576e+00,3.078357517268878185e-01,-1.888869303661649479e-03,4.859652157548569051e-01
2.189999073522975959e+00,3.078357197109627963e-01,-1.888602055957365336e-03,4.859649543041532627e-01
2.199999069292486897e+00,3.078356911779552285e-01,-1.888340710510171602e-03,4.859646919406851451e-01
2.209999065061998280e+00,3.078356658770998733e-01,-1.888084999429909434e-03,4.859644281568558655e-01
2.219999060831509663e+00,3.078356435282615378e-01,-1.887834596925278430e-03,4.859641624469484000e-01
2.229999056601021046e+00,3.078356238241337639e-01,-1.887589125935823032e-03,4.859638943132750244e-01
2.239999052370532429e+00,3.078356064327348873e-01,-1.887348165336149566e-03,4.859636232722843729e-01
2.249999048140043367e+00,3.078355910001792095e-01,-1.887111257586623165e-03,4.859633488605517027e-01
2.259999043909554750e+00,3.078355771536980257e-01,-1.886877916700304336e-03,4.859630706405801970e-01
2.269999039679066133e+00,3.078355645048827527e-01,-1.886647636393559571e-03,4.859627882063426996e-01
2.279999035448577516e+00,3.078355526531198483e-01,-1.886419898287633153e-03,4.859625011884959878e-01
2.289999031218088898e+00,3.078355411891853799e-01,-1.886194180030454845e-03,4.859622092592045250e-01
2.299999026987600281e+00,3.078355296989648826e-01,-1.885969963212028077e-03,4.859619121365144068e-01
2.309999022757111220e+00,3.078355177672633114e-01,-1.885746740952781763e-03,4.859616095882242082e-01
2.319999018526622603e+00,3.078355049816683398e-01,-1.885524025052161701e-03,4.859613014352059945e-01
2.329999014296133986e+00,3.078354909364297565e-01,-1.885301352594312072e-03,4.859609875541360813e-01
2.339999010065645368e+00,3.078354752363168245e-01,-1.885078291918780265e-03,4.859606678796033474e-01
2.349999005835156751e+00,3.078354575004160765e-01,-1.884854447876560318e-03,4.859603424055697896e-01
2.359999001604668134e+00,3.078354373658316878e-01,-1.884629466305245580e-03,4.859600111861674399e-01
2.369998997374179073e+00,3.078354144912512913e-01,-1.884403037671353656e-03,4.859596743358230442e-01
2.379998993143690456e+00,3.078353885603410944e-01,-1.884174899842772305e-03,4.859593320287114993e-01
2.389998988913201838e+00,3.078353592849354392e-01,-1.883944839969487438e-03,4.859589844975466533e-01
2.399998984682713221e+00,3.078353264079871643e-01,-1.883712695466051561e-03,4.859586320317270114e-01
2.409998980452224604e+00,3.078352897062474058e-01,-1.883478354104370671e-03,4.859582749748616037e-01
2.419998976221735543e+00,3.078352489926455271e-01,-1.883241753240083929e-03,4.859579137217092670e-01
2.429998971991246925e+00,3.078352041183418653e-01,-1.883002878209851785e-03,4.859575487145715300e-01
2.439998967760758308e+00,3.078351549744293147e-01,-1.882761759950026025e-03,4.859571804391861760e-01
2.449998963530269691e+00,3.078351014932625418e-01,-1.882518471899251354e-03,4.859568094201741628e-01
2.459998959299781074e+00,3.078350436493963449e-01,-1.882273126258356480e-03,4.859564362160978535e-01
2.469998955069292457e+00,3.078349814601188394e-01,-1.882025869690276453e-03,4.859560614141929524e-01
2.479998950838803395e+00,3.078349149855683642e-01,-1.881776878550566433e-03,4.859556856248396506e-01
2.489998946608314778e+00,3.078348443284267266e-01,-1.881526353745227673e-03,4.859553094758415348e-01
2.499998942377826161e+00,3.078347696331855121e-01,-1.881274515316978379e-03,4.859549336065811520e-01
2.509998938147337544e+00,3.078346910849862894e-01,-1.881021596863729096e-03,4.859545586621232816e-01
2.519998933916848927e+00,3.078346089080396530e-01,-1.880767839893842394e-03,4.859541852873348611e-01
2.529998929686360309e+00,3.078345233636319289e-01,-1.880513488221785372e-03,4.859538141210903439e-01
2.539998925455871248e+00,3.078344347477334209e-01,-1.880258782505065838e-03,4.859534457906282134e-01
2.549998921225382631e+00,3.078343433882255176e-01,-1.880003955018947921e-03,4.859530809061211598e-01
2.559998916994894014e+00,3.078342496417683649e-01,-1.879749224759470370e-03,4.859527200555189830e-01
2.569998912764405397e+00,3.078341538903353602e-01,-1.879494792957863434e-03,4.859523637997175682e-01
2.579998908533916779e+00,3.078340565374440563e-01,-1.879240839080727763e-03,4.859520126681023955e-01
2.589998904303427718e+00,3.078339580041171142e-01,-1.878987517380458503e-03,4.859516671545088817e-01
2.599998900072939101e+00,3.078338587246107760e-01,-1.878734954049561751e-03,4.859513277136350839e-01
2.609998895842450484e+00,3.078337591419509356e-01,-1.878483245020908746e-03,4.859509947579353506e-01
2.619998891611961866e+00,3.078336597033207167e-01,-1.878232454443812954e-03,4.859506686550170151e-01
2.629998887381473249e+00,3.078335608553450786e-01,-1.877982613853308941e-03,4.859503497255534543e-01
2.639998883150984632e+00,3.078334630393210758e-01,-1.877733722037380759e-03,4.859500382417212272e-01
2.649998878920495571e+00,3.078333666864436768e-01,-1.877485745594334888e-03,4.859497344261598517e-01
2.659998874690006954e+00,3.078332722130782684e-01,-1.877238620160264111e-03,4.859494384514475573e-01
2.669998870459518336e+00,3.078331800161320797e-01,-1.876992252274798561e-03,4.859491504400779149e-01
2.679998866229029719e+00,3.078330904685761538e-01,-1.876746521842280642e-03,4.859488704649168600e-01
2.689998861998541102e+00,3.078330039151702668e-01,-1.876501285135319039e-03,4.859485985501134087e-01
2.699998857768052485e+00,3.078329206684410901e-01,-1.876256378278529568e-03,4.859483346724317032e-01
2.709998853537563424e+00,3.078328410049627761e-01,-1.876011621142299832e-03,4.859480787629681386e-01
2.719998849307074806e+00,3.078327651619869876e-01,-1.875766821569746327e-03,4.859478307092125471e-01
2.729998845076586189e+00,3.078326933344662231e-01,-1.875521779854768005e-03,4.859475903574096978e-01
2.739998840846097572e+00,3.078326256725110732e-01,-1.875276293385306006e-03,4.859473575151747604e-01
2.749998836615608955e+00,3.078325622793179339e-01,-1.875030161363654612e-03,4.859471319543149370e-01
2.759998832385119893e+00,3.078325032095987068e-01,-1.874783189514945712e-03,4.859469134138088564e-01
2.769998828154631276e+00,3.078324484685396878e-01,-1.874535194695764158e-03,4.859467016028948261e-01
2.779998823924142659e+00,3.078323980113104041e-01,-1.874286009317188044e-03,4.859464962042208680e-01
2.789998819693654042e+00,3.078323517431372225e-01,-1.874035485500368014e-03,4.859462968770100755e-01
2.799998815463165425e+00,3.078323095199508308e-01,-1.873783498887948923e-03,4.859461032601986030e-01
2.809998811232676807e+00,3.078322711496091491e-01,-1.873529952041132858e-03,4.859459149755049334e-01
2.819998807002187746e+00,3.078322363936905615e-01,-1.873274777359829361e-03,4.859457316303946728e-01
2.829998802771699129e+00,3.078322049698454799e-01,-1.873017939472030593e-03,4.859455528209076780e-01
2.839998798541210512e+00,3.078321765546871980e-01,-1.872759437048105921e-03,4.859453781343203160e-01
2.849998794310721895e+00,3.078321507871954466e-01,-1.872499304005980454e-03,4.859452071516199290e-01
2.859998790080233277e+00,3.078321272725997315e-01,-1.872237610083958949e-03,4.859450394497741299e-01
2.869998785849744660e+00,3.078321055867025424e-01,-1.871974460769099081e-03,4.859448746037828282e-01
2.879998781619255599e+00,3.078320852805966901e-01,-1.871709996580335662e-03,4.859447121885070442e-01
2.889998777388766982e+00,3.078320658857241487e-01,-1.871444391716812735e-03,4.859445517802730707e-01
2.899998773158278365e+00,3.078320469192197262e-01,-1.871177852092913933e-03,4.859443929582568655e-01
2.909998768927789747e+00,3.078320278894773887e-01,-1.870910612792104320e-03,4.859442353056575015e-01
2.919998764697301130e+00,3.078320083018732944e-01,-1.870642934981727725e-03,4.859440784106747735e-01
2.929998760466812069e+00,3.078319876645762565e-01,-1.870375102340184796e-03,4.859439218673086147e-01
2.939998756236323452e+00,3.078319654943743600e-01,-1.870107417056295941e-03,4.859437652760034698e-01
2.949998752005834834e+00,3.078319413224445689e-01,-1.869840195467982078e-03,4.859436082441624394e-01
2.959998747775346217e+00,3.078319146999921041e-01,-1.869573763413576520e-03,4.859434503865602828e-01
2.969998743544857600e+00,3.078318852036863729e-01,-1.869308451373992951e-03,4.859432913256845343e-01
2.979998739314368983e+00,3.078318524408221735e-01,-1.869044589487557986e-03,4.859431306920365401e-01
2.989998735083879922e+00,3.078318160541374526e-01,-1.868782502521504699e-03,4.859429681244241128e-01
2.999998730853391304e+00,3.078317757262216126e-01,-1.868522504884891772e-03,4.859428032702772793e-01
3.009998726622902687e+00,3.078317311834540826e-01,-1.868264895767049634e-03,4.859426357860175405e-01
3.019998722392414070e+00,3.078316821994169783e-01,-1.868009954483573895e-03,4.859424653375092329e-01
3.029998718161925453e+00,3.078316285977329425e-01,-1.867757936108435397e-03,4.859422916006191917e-01
3.039998713931436836e+00,3.078315702542857579e-01,-1.867509067465999636e-03,4.859421142619080869e-01
3.049998709700947774e+00,3.078315070987894808e-01,-1.867263543550747246e-03,4.859419330194722497e-01
3.059998705470459157e+00,3.078314391156800056e-01,-1.867021524435351224e-03,4.859417475839514777e-01
3.069998701239970540e+00,3.078313663443115744e-01,-1.866783132719620998e-03,4.859415576797125325e-01
3.079998697009481923e+00,3.078312888784512369e-01,-1.866548451563803269e-03,4.859413630462144362e-01
3.089998692778993306e+00,3.078312068650723154e-01,-1.866317523339993236e-03,4.859411634395541801e-01
3.099998688548504688e+00,3.078311205024587549e-01,-1.866090348925102723e-03,4.859409586341881249e-01
3.109998684318015627e+00,3.078310300376415065e-01,-1.865866887648147572e-03,4.859407484248168818e-01
3.119998680087527010e+00,3.078309357631973664e-01,-1.865647057893710450e-03,4.859405326284170212e-01
3.129998675857038393e+00,3.078308380134509581e-01,-1.865430738352503656e-03,4.859403110863967923e-01
3.139998671626549775e+00,3.078307371601275988e-01,-1.865217769899172803e-03,4.859400836668480439e-01
3.149998667396061158e+00,3.078306336075151139e-01,-1.865007958067020589e-03,4.859398502668617059e-01
3.159998663165572097e+00,3.078305277871983825e-01,-1.864801076079372535e-03,4.859396108148696936e-01
3.169998658935083480e+00,3.078304201524381112e-01,-1.864596868388007818e-03,4.859393652729718793e-01
3.179998654704594863e+00,3.078303111722707763e-01,-1.864395054660596823e-03,4.859391136392041677e-01
3.189998650474106245e+00,3.078302013254113900e-01,-1.864195334151557684e-03,4.859388559497005433e-01
3.199998646243617628e+00,3.078300910940440227e-01,-1.863997390384297638e-03,4.859385922807003544e-01
3.209998642013129011e+00,3.078299809575880674e-01,-1.863800896067537320e-03,4.859383227503516478e-01
3.219998637782639950e+00,3.078298713865284530e-01,-1.863605518164427981e-03,4.859380475202604854e-01
3.229998633552151333e+00,3.078297628363985128e-01,-1.863410923030514458e-03,4.859377667967376135e-01
3.239998629321662715e+00,3.078296557420019952e-01,-1.863216781535327778e-03,4.859374808316956340e-01
3.249998625091174098e+00,3.078295505119589826e-01,-1.863022774082525495e-03,4.859371899231521019e-01
3.259998620860685481e+00,3.078294475236546535e-01,-1.862828595445038078e-03,4.859368944152983039e-01
